,left,right,forward
[330340355],0.5800496425739441,1.0239047571521616,2.7012827074725134
[380290390],0.0,1.6108832656539651,0.0
[370355390],0.2488943931157335,0.0,1.6778532156958472
[335325385],0.2742000968025884,0.0,0.0
[375375365],0.7828287706085941,4.364266974017033,0.5501475177814981
[350325370],0.0,0.6683517026677712,0.2
[295290350],0.0,0.4075521435673853,0.2359548849562293
[375390345],0.0,2.0812602513832923,0.0
[370350350],0.0,0.0,1.8995894299184453
[365340330],0.5468063337023933,0.0,1.742696140981634
[355315315],0.0,0.0355917,0.0
[280290300],0.03,0.3817435916259293,0.0
[260265360],0.040537634954830135,0.0,0.2
[210200330],0.0,0.052976928790459656,0.0
[325310345],0.0,0.0,2.0566261031930027
[290285310],0.8356109139482795,0.06029219956915595,-0.6747016502321954
[295270235],0.0,0.15740081111835713,-1.0
[290295260],0.15278334208669686,-1.0,0.0
[180355380],0.03,0.0,0.0
[300285240],0.0,0.38932676721330495,0.0
[210370375],0.03,0.0,0.0
[225375375],0.0,0.10903641280456433,0.0
[380265390],0.9489250048067822,0.0,0.0
[380240385],0.0,0.06888651789624453,0.0
[375385270],0.16576093392934851,0.0,0.0
[360345360],0.0,0.9668114983476156,0.0
[350370350],0.0,0.5023156604963652,0.0
[345370350],0.0,0.0,1.178383059629481
[305375340],0.0,0.2794431380697819,0.0
[315380345],0.0,0.07029779960038701,0.0
[315375345],0.03,0.0,0.0
[315340335],0.0,0.12201554536414325,0.0
[310380345],0.03,0.0,0.0
[315340340],0.33850626059085537,0.7829487818726751,0.0
[375355310],0.0,0.0,1.171692929076616
[380390365],0.8546079812539171,5.45125702129674,1.8353212066601323
[375370355],3.974141538290084,0.0,0.4603360074410892
[365335325],0.0,1.5574044136527712,-0.08017821070878732
[365340385],0.0,0.98308139468269,-0.9812461497690336
[360350390],1.3036358341304266,0.0,0.0
[330325350],0.03,2.8739501351680623,0.6626887587337756
[315310350],0.03,0.38408245866685375,2.8315082988867726
[260305315],0.3266245768358089,0.0,0.0
[365215250],0.08358829051578116,0.048169956030663236,0.3873104269838944
[350220265],0.0,0.0,0.2
[325250305],0.0,0.0,-1.0
[295275325],0.0,0.3084163529843579,-0.99487
[300275330],0.9219158350621768,0.0,-0.9907546978
[300295275],0.0,-0.5109648097933619,0.2
[190335380],0.0,0.1200518730341688,0.0
[390380370],0.0,0.037173526012199996,4.6654723507286135
[395365350],0.0,0.4629264705303848,0.0
[350365395],0.6489105965362691,0.0,4.257233589100759
[305365390],0.0,0.8058364447974871,0.44222439577544187
[375375370],5.2463874282827545,0.11676294868961486,1.1761188989445837
[300360380],0.0,0.0,0.6832128260790551
[375300305],0.0,0.1686976457973845,0.0
[380415405],0.0,0.0,-0.9548427014809212
[385375410],0.0,0.0,0.0
[385380420],0.0,0.03,0.0
[385405385],0.3437111851002561,1.6044548459690255,0.0
[390410380],0.03,0.0,0.0
[395420395],0.22685309041177865,0.0,0.0
[390345395],0.0,0.9863692981130378,2.215968459136884
[390345350],1.449775233322674,0.2873393789592683,0.0
[365330345],0.0,0.0,0.7248018471495261
[330315320],0.0,0.0,-0.6304826891999703
[340330360],0.0,3.6322675667191193,0.0
[425395380],0.0,0.0,-1.0
[400385405],0.0,1.0726940545008663,0.0
[340350345],0.052331968377202866,3.01649130409658,0.27997262805788264
[375365365],0.14843439397243094,2.932778425345384,0.5079215959017067
[395370375],0.6038415043017809,0.0,1.7393360179145063
[390380345],0.0,2.2893400946770743,-0.26549029229211474
[375350320],1.1002537313072762,-0.5345883285673414,0.0
[375340300],0.0,0.5208456267902303,0.0
[335355400],0.0,0.9268151014975448,0.0
[390355350],0.057,0.0,0.0
[330365390],2.042042022522384,0.0,0.21424294131879806
[415425390],0.0,0.0,-1.0
[390355410],0.0,0.0,0.0
[390350415],0.0,0.03,0.0
[385390320],0.8380350482202179,1.8491412053445928,0.0
[320355405],0.03,0.0,0.0
[405355315],0.0,0.03,0.0
[310350405],0.0,1.0032727985535732,0.0
[390370345],1.3971933700495949,0.0,0.0
[330355405],0.0,0.0,1.4796196861031845
[345355360],0.0,0.1022618859344567,3.2158724640599594
[360335280],0.0,0.0,0.2
[350335270],0.5824054446683793,0.0,0.0
[345340265],0.0,0.0,0.388015598
[325320310],1.0360897816118713,0.03,-0.4999204331489233
[295275295],0.0,0.4509921315313388,-0.7826710348
[395375245],0.0,0.079617,0.0
[395365235],0.08425096530988327,0.0,0.0
[390360385],4.0573712222470855,0.8717448094892705,0.31690906822951725
[385365390],0.0,0.07816128878839056,3.6687368952580046
[375365400],0.5874018399643366,0.4716310812734051,1.8282387507600129
[360340380],0.0,1.0198623023102718,0.0
[375365385],1.280114688936188,0.5557487174638148,5.048749931721408
[350325365],0.0,0.9570389466131894,0.0
[365390345],0.0,0.7094612121806587,0.0
[310390390],0.0,2.6656284761522206,0.0
[335390390],0.127428447,0.0,4.591190980278694
[365390355],0.0,0.3201476401790673,0.0
[295390390],0.0,0.0,1.5393569687666857
[320390390],0.0975,0.0,4.07464218545416
[370370225],0.0,0.03,0.3827
[360385375],0.36511356423853214,0.6971160937198357,3.1630184338342318
[350330370],0.0,0.0,0.38
[285305345],0.3559359853219029,0.0,0.0
[375375325],0.0,0.3981168064772748,0.0
[390385365],0.7111504729914222,3.119657077884983,0.0
[370375325],2.5415259632032026,0.0,0.30963610865069874
[355355350],3.462231083402571,0.4032497147464733,0.2
[355355345],0.0,0.03,2.847132026754703
[320305335],0.8683532618928318,0.2312151953299332,0.0
[395370395],4.075551336842743,0.0,-0.1981183863996121
[345385390],0.0,0.0,5.071246171887247
[320375385],1.0418944611172267,0.0,0.0
[310310345],0.4830509643177392,0.2949226128879875,3.5343095566520564
[280260325],0.0,0.0,0.3964162700792612
[260210310],0.03,0.0,0.0
[385350230],0.0,0.09918868793521513,0.0
[260190295],0.0,0.048,0.0
[255280295],0.14968430367157998,0.0,0.0
[215270305],0.0,0.07036336587630003,0.0
[260280295],0.15200013013688424,0.0,0.0
[220275300],0.0,0.1893375613933944,0.0
[240255355],0.0,0.0,0.3842458363161304
[210195280],0.0,0.0,0.2
[280265225],-0.982,0.0,0.0
[295280220],0.0,0.21135075754914667,-0.9973
[280245235],0.0,0.07855522707991769,0.0
[240335360],0.0,0.0,0.2
[330355375],0.8495989166995978,1.2036638550892873,3.763780296169228
[220235280],0.0327,0.0,0.0
[230285315],0.5604154685997931,0.0,-0.7969940108090201
[315315315],0.8894952568777021,0.0,-0.9207330067466092
[230295320],0.2657184267136644,0.048495554804389385,0.0
[280295260],0.0,0.03,0.0
[255270320],-0.9487,-0.22226588582408466,0.20058086518481208
[270295300],0.27220354928191776,0.03,0.0
[330235250],0.3476739866801931,0.0,0.0
[375280225],0.9675715188533868,0.0,0.0
[335365390],0.6337799913516515,5.115418832259005,0.7257684728928981
[305295330],0.12462447,0.28131098444073155,2.5857502694544654
[290280315],0.5108176213198166,0.22914225616537764,1.9803655439295316
[285270305],0.0,0.6119901688418828,0.24431742957923325
[305290310],0.4321271852840566,0.0,-0.8124400000000002
[285260325],0.0,0.0355917,0.0
[315330355],0.07289207523438786,3.243363719991216,0.30147160038357124
[320350370],0.14378874400926178,4.604012304312053,-0.007231758787439756
[260265355],0.03,0.5101383455102331,0.0
[265265355],0.0,0.0,-0.6550154470000001
[240210270],0.0,0.0,0.2
[310290250],-0.9183416364280252,0.057,-1.0
[305285240],-0.9871249800700002,0.0,0.0
[305280240],0.0,0.6674633567410049,0.0
[180380395],0.0,0.4394476562398387,0.0
[305390400],0.0,1.8851574129880064,0.7579277592344589
[255370395],0.0,0.4897729360946962,0.0
[265340400],0.0,0.0,0.2
[235295395],0.04014614428771728,0.0,-0.8200000000000001
[195210380],0.0,0.25485363256370097,0.0
[365385405],0.0,0.33564023565824114,6.002882767408212
[345385400],3.4141183137650226,1.52319669956085,0.3920557775261949
[345345360],0.3599942251623368,0.4047024503586705,3.5678179466874247
[365290305],0.08141252968260665,0.0,0.0
[340345345],0.12071770837857508,1.6039849617802466,0.169789985597733
[390350280],0.0,0.0,0.542
[390320260],0.0,0.0,0.7039425382771316
[375265225],0.0,0.35630112388784496,0.0
[275305345],0.0,0.0,0.7488988893239541
[260300335],0.2796200184863485,0.07559997080462502,-1.37092711423036
[335215285],0.0,0.03513,0.0
[370205265],0.0,0.0,0.2
[335240290],0.0578026235307222,0.0,0.0
[370235285],0.0,0.0,0.542
[340240305],0.0,0.0,-0.9973
[225285320],0.2690295557285472,-0.9973,0.0
[305290245],0.0,0.07878000000000003,-1.0
[295275245],-0.9849767976999999,0.0,0.202943
[205390390],0.0,0.3438089922464966,0.0
[390380405],0.2388357557053194,3.526019833085978,0.2
[385345330],1.025976909159486,0.0,0.0
[385380335],3.475481844347547,0.0,0.0
[340350380],0.0,3.901410688256936,-0.6291877191958497
[330330365],0.5700860978282146,4.329766340302172,1.2933133113637587
[330375385],0.0,0.0,3.504171547382532
[330365385],0.3871001997974792,3.940845252489469,0.3550855341260157
[305305350],0.0,1.1876951360682266,0.0
[305310355],0.0,1.7151163396693745,0.0
[280305340],0.0,0.5975618810843574,-0.8080638545529999
[255280325],0.0,0.06543723,1.115069629994308
[280330385],0.0,0.9574511004575419,0.0
[370340385],0.0,0.0,1.3631894099583244
[360315330],0.03,0.0,0.0
[320365380],0.0,1.4823315827014016,0.0
[360330310],0.0,0.4805244554171487,0.0
[360300340],0.4149692382384149,0.0,0.0
[325365380],0.0,1.2211409310186694,0.0
[360325315],0.6870764790925079,0.0,0.0
[320360380],0.366678948617544,2.653505098047647,0.0
[355340295],0.0,0.0433300559126704,0.0
[355335305],0.3509313251694266,0.0,0.0
[325360380],0.0,0.3624854461843043,2.555582703414917
[315330345],0.12072018675,2.8132879802171056,0.0
[315285325],0.186922550800992,0.0,-0.5506257544156875
[310270320],0.2378347481281474,0.0,0.0
[310275320],0.0,0.03,0.0
[290295320],0.11261174265526085,1.2587132292610907,-0.13683305188000006
[270295310],0.06950578127489396,0.5797877605136852,0.0
[255280370],0.0,0.6660441171583061,0.0
[285315370],0.0,0.9123773076223664,0.0
[235310370],0.0,0.1713859894784598,0.0
[350350235],0.03,0.0,0.0
[240350375],0.03,0.0,0.0
[395385270],3.295031765045962,0.0,0.0
[390400370],0.0,4.3231562249063895,0.0
[365355360],0.5194045574574211,0.09150309729372384,3.157736779031645
[390400360],4.244491326044307,0.0,0.0
[390400355],0.0,0.3488578694375508,4.745088992167354
[390395345],0.6253949618888504,0.0,6.568350029748615
[385390340],0.8312602280168191,0.0762361395914107,5.945192598869243
[380390345],1.3047449327436094,1.7693174469951578,0.0
[345340330],0.06659284101851158,0.08909220000000002,1.3767453727431371
[325305295],0.0,0.6990359540492186,0.0
[385375395],0.5055467104050207,6.085037361281679,0.0
[385360370],3.2468555666758148,0.0,0.0
[380340330],0.0,0.17440084839731498,0.0
[380340340],0.0,0.148697768892,0.0
[295295345],0.0,0.0,1.849347652486172
[360255230],0.3617730508133197,0.0,0.0
[295375385],0.0,0.99645326473162,0.0
[365255230],0.1145141498329792,0.0,1.1979746949258765
[345215250],0.0,0.13407313799209036,0.0
[260280320],0.0,0.2124967130565973,0.4618209216250053
[275300330],0.3945789112733687,0.0,0.2
[285220275],0.0,0.0,1.6171529625149912
[280255285],0.12888413461985984,-1.0,-0.9882326737
[290310315],0.0,0.3051659663528644,-0.8200000000000001
[290315315],0.0,0.5842970090214692,-0.982
[300320315],0.0,0.32557021560024435,0.20762503802298726
[185280400],0.10261974426365957,0.0,0.0
[305300270],0.0,0.17075328057951186,0.0
[180275400],0.09257547,0.0,0.0
[305305275],0.0,0.11937,0.0
[195225400],0.0908345168866348,0.0,0.0
[300295300],0.5281453923342906,0.08202061141178196,0.0
[295240285],0.1686945564233426,0.03,0.0
[295315325],0.5738307255605917,0.05765233469737505,0.0
[270255285],0.10566648902490296,0.0,0.0
[345350335],1.4965196138432493,0.03,-0.9394182881394638
[360355310],0.2886408493358532,0.0,0.0
[395405360],1.9810450029307407,0.0,0.0
[230190365],0.06161700000000001,0.0,0.0
[245195340],0.0,0.650352161934305,0.0
[325360395],1.583206585511192,0.08694606256679614,0.8297214595793021
[295350385],0.0,0.0,1.0908954126605959
[260290380],0.0,0.0,0.2
[205220345],0.03,0.0,0.0
[285290305],0.03788911902746242,0.4621946898286952,-0.3818103339407675
[200215330],0.03,0.0,0.0
[280290305],0.4676033890271607,0.0,-1.5798898164861983
[280280245],-0.947768023,0.0,0.22537801104579264
[285275260],0.03,0.0,-1.0
[185350380],0.0,0.8429965984971983,0.0
[190305390],0.0,0.0,0.2
[240255380],0.0,0.09302975761245996,-1.0
[265220355],0.0,0.0,0.0
[260215355],-0.99487,0.0,0.0
[305305295],0.0,0.4998771471904619,0.0
[195245375],0.03,0.0,0.0
[305300275],0.0,0.18591584005883185,0.0
[190265380],0.03,0.0,0.0
[310300280],0.0,0.3971976231700046,0.0
[200230375],0.0,0.0,0.2
[265235360],-1.0,0.0,0.2
[305295285],0.0,0.37654766527348704,0.0
[185280365],0.0,0.03,0.0
[340360375],2.3631878171632015,0.5284215019387746,0.98923473288096
[185285370],0.03,0.0,0.0
[210235365],0.03,0.0,0.0
[235205360],0.03,0.0,0.0
[310315295],0.1788070451235992,0.0,-0.99325
[300295310],-0.4173483878058777,0.7020607724928758,-1.8407567531587965
[265310330],0.0,0.8071551456489866,0.0
[390235260],0.0,0.20840421398583664,0.0
[265310325],0.4293125125752854,-0.8250408899018402,-1.852105990009512
[280310325],0.5067162216335473,0.1039317227446446,0.0
[275310325],0.0,0.5784412912718109,-0.987105907
[230280310],0.6082728828669755,-0.7671735524941823,-1.8601359560379744
[385345215],0.0,0.0,0.38
[380385215],0.07479345776333393,0.0,0.0
[385385235],0.0,0.03,0.0
[220285320],0.10317,0.0,0.0
[380315220],0.0,0.0,0.2
[380320210],0.0,0.2536897462009943,0.0
[380315215],3.764752793117183,0.03,0.0
[385300220],0.3474354579199676,0.0,0.0
[375335205],0.0,0.057,0.0
[240290315],0.6083473946430298,-0.973,0.0
[380315210],0.0,0.16820363274758168,0.0
[245295315],0.1430587923883859,0.3912005784646778,-0.6656537096699113
[285270235],-0.8481895807351567,0.0,0.0
[295300305],0.4849062214564315,0.0,0.0
[260300330],0.0,0.4786123888090044,0.0
[285265235],0.0,0.9001089674626465,0.0
[345370390],3.1200165901141297,0.7604474891808835,1.2788484043495498
[400380385],0.0,4.321931754159683,0.3632515178358167
[395385390],1.1074664332910724,0.03,6.495930427223718
[385370300],0.0,0.6568342313650734,0.0
[295305330],0.0,1.4663349949546984,0.2113340014296619
[330375390],0.03,0.7124888460602958,4.265698667438763
[330360380],0.4398945550209997,3.1393250270837765,0.5005549754678202
[275295345],0.0,0.0,0.7257459857766193
[255290340],0.0,0.0,0.38
[315230250],0.0,0.0,0.2
[300240250],0.0,0.0,0.2
[285255260],0.0,0.2120306463876376,-1.0
[280270325],0.0,0.16740167898724054,1.146898612953166
[290315345],0.0,0.5737387430527603,0.0
[285315345],0.17028992436349102,0.0,-0.9973
[310315345],0.21717227688502588,2.981761944760459,0.4634760771748224
[310310350],0.03511734461975776,0.03,2.3811453409505487
[315310345],-0.09386615224325864,2.8468156154052364,-0.0072552917341648935
[270265290],0.0,0.0,-0.9884151451624716
[315305320],0.6846643666307268,-0.87,-0.6529161700000001
[305320325],0.2834952574540255,0.0,0.0
[305320330],0.0,0.7614222119925407,-1.0
[305290300],0.03,0.498161325682561,-0.7919614025338498
[285305325],0.046451197309233534,0.5730513820173416,0.0
[355400395],0.0,0.0,4.317215797058174
[230270385],0.03,0.0,0.0
[275295320],0.040155750623434384,0.7479762361640587,-0.7959289301167067
[225245365],0.0,0.1447325789118389,0.0
[395390380],6.7582733067492535,0.7481688643886868,1.78459888049768
[295300300],0.037570048713645936,-0.7457357391271171,0.0
[295350400],0.07448276919358197,1.3198827438113816,0.0
[395355330],0.0,0.9129837436237564,-0.19027341231246264
[390340300],0.0,0.0,1.4414960266030128
[390325270],0.0,0.10946298438846176,0.0
[290300345],0.06890980208675028,1.1274747148088422,0.0
[315315320],0.03582644789977279,0.7140710567780253,0.4014164640784172
[335385405],0.4072049833568017,2.8303049108441205,0.0
[395360370],0.0,1.9038531954033933,0.0
[310360340],0.0,0.2400566142602392,0.0
[385365320],1.1375434197275391,0.04421470093766358,0.0
[340365370],0.1993975041566152,3.495365946329745,0.2958540509228655
[355350295],0.12485235904500006,0.0,0.0
[390355310],0.0,0.0,0.6151526493097997
[385355295],1.1552111082972711,0.27571133618850824,0.0
[385365275],0.0,0.0,0.903655039815072
[375355255],0.0,0.03,0.0
[290275325],0.2627730750745525,0.0,0.0
[380355260],0.8120576704020029,0.0,0.0
[385370265],0.9529383202789756,0.0,0.0
[390380275],0.701065173191469,0.0,0.4019548159402972
[375350245],0.0,0.0,0.38
[370345240],0.03,0.0,0.0
[385380360],0.0,0.0,3.5684957166557303
[385370390],0.4348454511382193,0.7039840630096231,4.396316555671847
[380340390],0.0,2.770025445300804,0.0
[365350350],0.0,2.345739799335997,0.0
[360355370],3.26071449284253,0.7817674424389929,1.0283561962456895
[290295325],0.0,0.3046891338253044,1.8665970255622133
[280285310],0.08131225620814536,0.4570897245717272,0.0
[315340365],1.1825730491153754,0.0,-0.4713708736930804
[270265360],0.0,0.0,0.2
[215205295],0.0,0.038568207,0.0
[380290225],0.0,0.11587589286810525,0.0
[380285225],0.0,0.0,1.0178638092570171
[385275225],0.7333975232193678,0.0,0.0
[380270220],0.0,0.0,-0.8200000000000001
[350225245],0.0,0.0,0.9827383993820632
[320210265],0.0,0.0,1.3033180968501556
[285225285],0.11711014114829482,0.0,0.0
[385375390],1.2931132160570675,6.651247139083147,2.1048747639677234
[380395380],5.519662651122665,1.2100950194660691,0.0
[390350385],0.8242665176031225,0.0,0.0
[385355385],4.468700001912298,0.924261671672177,0.8380881773410795
[370370395],3.0851818080115265,0.0,1.6158824730687356
[325350360],0.29358544993066593,5.037509830534708,0.24350384760895125
[315320355],0.0,3.351297780575104,0.5664401799505154
[345365390],0.35729681229516697,7.500976387231572,1.4953181236702378
[390380365],0.0,0.0,3.5125859666410144
[385350365],0.0,3.3286117596328872,0.0
[385325390],2.3092068664266243,0.0,0.2
[325325360],0.09572139655664208,1.1192792085958478,3.8407712749931986
[390390325],0.0,1.6695416133738217,0.0
[380380340],0.19369817385332586,0.7282139643186285,3.6028205515693585
[350380385],2.9044222692527315,0.4579708518099452,0.6952691980918618
[365385390],0.6795787561492839,2.6842265388442543,7.407710550366051
[345335360],1.2337434918220849,0.4493042708512524,-0.6005786769999999
[305280315],0.0,0.0,0.6930375977000001
[285255275],0.0,0.0,0.38
[275290285],0.06242584274276626,0.0,-1.0
[275285290],0.03,0.0975,0.0
[275285285],0.068560023,0.0,0.0
[230255310],0.5195229005249161,0.0,-0.5120021478338703
[240275320],0.2617737719703264,-0.9678700000000002,-0.2061445158071236
[295315280],0.0,-1.0,0.0
[270355390],0.0,0.2620155902623439,0.0
[280350395],0.0327,0.0,-1.0
[370415415],0.0,0.0,0.0
[370415395],0.0,0.0,-1.0
[315300390],0.0,0.0,0.0
[305305390],-1.0,0.0,0.8022243901541494
[280280280],0.0327,0.0,0.0
[275275295],0.16765696133469313,0.0,0.0
[260315325],0.23119967380450585,-0.6929829793515423,0.0
[270290290],0.0,0.13274037482094772,0.0
[270310395],0.03,0.0,0.0
[270280285],0.14753261898913098,0.0,-1.0
[305300280],0.2841834249057563,0.0,0.0
[305295280],-0.9085152412201756,-0.860893669212371,-1.8774299642474848
[300290395],0.0,0.0,-1.0
[260310285],0.0,0.0,0.0
[265310295],0.0,0.03,0.0
[265250325],-0.9936365077,0.05878764377314431,-1.0
[285270290],-0.7987845741082673,0.0750193493562968,0.0
[275270290],0.038775,-0.96583447,-1.0
[275285280],0.0,0.0754137318,0.0
[280275285],0.06716207803577727,0.0,-1.0
[280290280],0.0,0.0,0.440825242520908
[260225265],0.0,0.09791674873375536,0.0
[315375390],0.527909921284988,3.334934191743263,0.819104634406937
[220220295],-0.9973,0.0,0.0
[275275290],0.0,0.057,0.0
[235235300],0.0,0.03,0.0
[320380385],0.0,3.708803171199925,0.0
[395370355],4.21507027822163,0.22630017881812625,0.2726204994633223
[390360370],1.558405165882372,0.3781124488379345,0.0
[330355345],0.07055069421318952,0.0,0.0
[365365350],0.15291675053316822,2.490192759506127,0.0
[330355350],0.5123888161438644,0.0,-0.7427570696173553
[310345335],0.3780734523367859,0.0,0.0
[310270345],0.0,0.0,0.20513
[335345300],0.6188408688690663,0.0,0.0
[395390340],0.0,0.06993847186349701,4.694015773752347
[340340305],0.0,0.03,0.5469909770000001
[345330280],0.3384706503851168,0.0,0.0
[265260305],0.2936023324466271,-0.813178207747,0.0
[255215265],0.13825197280117554,0.0,0.0
[250305325],0.6033510162504095,0.0,-1.0
[270300330],0.5164481825551621,0.0,-0.32512884411147186
[395280255],0.10716853619285456,0.0,0.0
[390405405],0.7692270374452201,0.0,1.370500243769205
[335355370],0.1455794450155873,5.4228042940920735,1.424791914917659
[325330295],0.0,0.09214500000000002,0.6260053861270526
[300305340],0.0,2.0327605934367456,0.2520897376069495
[285305310],0.0,0.1766041041592908,-0.4874081428805861
[265295315],0.0,0.3283618207245867,-0.4934610450625609
[275320325],0.15915963000000002,0.0,-0.9962236561395698
[285240285],0.0,0.0,0.6091031555585114
[295280310],0.03,1.1150316370970728,0.0
[360370295],0.0,0.0,0.7833726642294836
[395335340],0.06459599639577533,0.0,0.0
[400395335],0.0,0.0,2.018955154538397
[400380285],0.0,0.1325361273430253,0.0
[320360370],0.0,0.4858350765610864,0.9073566746888212
[345360355],0.05959309872432458,0.0,1.6566603456619389
[340335315],0.807245802910247,0.0,0.0
[260335335],0.0,0.0,-1.0
[265325375],0.0,0.0,0.0
[265330380],0.0,0.03882469179793466,-1.0
[265315375],0.03,0.0,0.0
[260315375],0.0,0.443923443344685,-1.0
[265315380],0.057,0.0,0.0
[375380345],0.40738087782992216,0.0,3.839821102273527
[380375325],1.5342731660304414,0.0,0.0
[345335365],2.1511885429832995,0.3997289846932636,-1.0
[360350360],0.6296779515698354,0.0,1.6876693123672106
[355335325],0.0,0.30135316193955713,1.7264337547556101
[340315300],1.522496892383532,0.0,0.0
[375350385],1.4129312810064023,0.0,0.0
[390370365],2.1411116803952988,0.0,0.0
[375400395],2.959414797476012,0.0,2.4114868155221174
[310355395],0.0,0.0,2.2685586265644604
[275305385],0.0,1.161113019522388,0.0
[295370390],0.0,0.24131152138389744,0.0
[385350360],2.0867607949905342,0.0,0.2
[385310365],0.0,0.04747424993805495,0.0
[380290395],0.0,1.1913305036782065,0.0
[390390365],2.296285897214712,1.0250596308940687,6.709994148456024
[390400325],0.0,0.0,2.153806692635297
[350285330],0.0,0.186790986402434,0.0
[385385340],0.5895188523882312,0.11664121767631347,4.524050110956784
[385350290],1.1257954467897928,0.0,0.0
[385360295],0.2996061189579584,0.0,0.0
[335345380],0.0,0.0,0.8591885813788981
[305300360],0.0,0.5374017746301034,0.0
[360385405],0.0,0.1954677993779291,5.672833816298206
[340340350],2.1949023200530258,0.0,0.0
[365315330],0.0,0.0,0.2
[350265320],0.03,0.0,0.0
[360280305],0.0,0.0,0.2
[320250265],0.536727590822039,0.0,-1.0
[295270275],-0.8810108383717552,0.0,0.0
[295265280],0.0,0.19352678357381886,0.0
[340380405],2.158569359296925,0.0,0.3254855921261287
[330385405],1.7939489317327668,0.0,0.0
[285290330],0.08130000000000001,0.10209970230034487,1.8694962389454728
[355360260],0.0,0.0,0.2
[340345260],0.03,0.0,0.0
[295360360],0.0,0.03,0.0
[345340245],0.0,0.1077925049896026,0.0
[280290335],0.04824300000000002,0.0,1.9135260646109755
[255280330],0.3656773943679423,0.0,0.0
[335300225],0.0,0.03456711955499107,0.2
[320290230],0.4156247095959181,0.0,0.0
[400355275],0.0,0.061256670917427876,-0.6498527111073785
[395350270],0.0,0.3239725596203632,0.0
[315325260],0.16242438595120393,0.0,0.0
[325330245],0.03,0.0,0.0
[300300345],0.05181139060182754,0.0,2.168155347178596
[250280325],0.0,0.7180660325295101,0.21415017813890289
[290300315],0.048237856006303606,0.6087080444139052,-0.7970438459960429
[305290305],0.0,0.4491054818931314,0.0
[205205325],0.0,0.035841017999999995,0.0
[200230335],0.0,0.0654905356023,0.0
[270300320],0.3235002264411614,-0.9538669547393768,-0.9924269023000001
[320240285],0.03,0.0,0.0
[405395390],2.722598648383177,0.033080000352755705,0.0
[395365390],1.9411056618294362,0.7780074769583727,0.0
[365395365],0.0,0.0,1.8019294696774684
[375400340],0.0,0.035348700000000004,0.0
[395340210],1.067297212299832,0.0,0.0
[380400320],0.0,0.06738776586384129,0.0
[400355220],0.0,0.07339914914954686,0.0
[260270325],0.0,0.6285478745258812,0.0
[260280325],0.3889590199129313,0.0,0.0
[395330205],0.0,0.0,0.8502775894954684
[400325210],0.0,0.0,0.7523217724109497
[395320215],1.7709201571980664,0.0,0.0
[295395405],0.0,1.4112159053979647,0.0
[325395395],0.057,0.0,3.88750021846067
[365395390],0.0,1.4138789025045533,5.3585123155960845
[340390390],0.0,3.48030491393206,-0.2441118296576721
[380395320],0.1516467069328112,0.0,2.026321366621316
[380275390],0.0,1.6349726968451197,0.0
[385275385],1.2277233050398555,0.0,0.2
[380260345],0.0,0.0,-0.8200000000000001
[380315295],0.0,0.08604694794326281,0.0
[360365355],2.8554746061834773,0.0,0.5519502039542667
[385350340],0.0,0.0,0.9929717479059323
[375385300],2.0298452285499127,0.0,0.0
[350350345],2.3151508785174184,0.0,0.0
[360355315],1.2364917565328426,0.08205187649951133,0.26470385223230003
[365365315],1.4636533480061589,0.0,0.0
[360360350],3.00246255426156,0.0327,-0.7217309862480485
[350355345],0.19388351895465147,0.03,1.5105577434650783
[335345360],0.21430357899908314,0.7684966807005971,4.310276622746053
[350355350],0.8054432524174018,0.0,3.155105341777817
[330325300],0.0,0.0,0.5455906476797
[310280290],0.0,0.3245577085320336,0.0
[335355360],0.8046399635202919,0.0,0.0
[365365330],0.0,0.1879452459081501,2.6940153016487294
[375375310],4.588290639852995,0.1703438448521942,0.0
[360340395],2.169399863259578,0.0,0.2306794333565667
[380335340],0.0,0.0,0.3971838131690208
[385385330],5.538092094775919,0.23273760106700514,-1.0
[385345315],3.240668254794544,0.0,-0.7159950679819902
[380345325],0.6710872002739492,0.0,0.0
[390370395],0.4751132502743523,1.846501505466628,5.671452595781957
[390365390],0.0,8.272258402308651,-1.0
[390390410],2.5615229454610597,0.0,0.0
[395390420],0.57819933742977,0.0,0.0
[385340400],2.593288387738484,0.0,0.0
[390345300],2.2961781025934846,0.0,0.0
[370365400],0.6670243743006621,0.9137605250024414,1.9388613604901883
[385370385],5.387561928214059,0.0,0.0
[390365375],0.0,0.0,1.0843450500421496
[375340365],0.5286753317883923,0.5108379418121833,0.0
[280390395],0.0,0.0,2.0875907422171167
[215370400],0.12984753,0.0,0.0
[360370395],0.17206154681262326,0.0,6.289481491556763
[385350275],1.2278633117573279,0.0,-0.8200000000000001
[385350270],0.17418746726391685,0.0,0.0
[340375390],0.7734429591669741,0.0,5.728115087674958
[375355265],0.1847534689090972,0.0,0.0
[395365300],0.0,0.2717227174242346,0.0
[305370375],0.0,0.0,1.3872547795467691
[375360375],0.0,0.4610586943302653,2.189873015261796
[370355365],0.0,3.5526017549422786,-0.14308437388500686
[370345340],0.0,0.0,1.65677792559921
[360335330],1.1597409062443904,0.0,0.0
[335315295],0.0,0.0,0.9935812523558148
[325280270],0.0,0.0,0.6217746128655395
[290245285],0.0,0.0,0.6022305990545772
[265235290],0.11083133993771667,0.4469376270320877,0.0
[275305305],0.3450849920590892,0.0,-1.0
[225275300],0.2871474297062992,0.3465458500913914,0.0
[230275300],0.34884791825177336,0.0,0.0
